fluid,operator,project_status,inplace,depth,temp,poro,perm,saturate,api_dens,visc,avg_fluid_rate,location,region,prospect_rank
Gas,PERTAMINA,BOTH,4155.0,8200.0,112.29721097189412,0.2858554,150.2292,0.6094221,0.8456125,0.0,759.7718,Selat Makasar,Kalimantan,1
Gas,PERTAMINA,BOTH,4155.0,8200.0,112.29721097189412,0.2858554,150.2292,0.6094221,0.8456125,0.0,759.7718,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,ONSHORE,57.6,4275.0,88.00677819973974,0.2941055,51.9127,0.6328998,0.8450114,0.0,73.68043,Jambi,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,83.0,4275.0,88.00677819973974,0.2995948,483.3291,0.7019894,0.8423855,0.0,73.47598,Jambi,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,67.5,4275.0,88.00677819973974,0.2992618,483.3291,0.7019894,0.8423855,0.0,73.6737,Jambi,Sumatera,1
Gas,PERTAMINA,BOTH,254.947,5000.0,93.31992955040016,0.2647976,167.9317,0.6521525,0.8193384,0.0,14.92271,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,270.3,5000.0,93.31992955040016,0.2769079,269.4337,0.6133066,0.8417832,0.0,36.12812,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,13.96,5000.0,93.31992955040016,0.3418114,126.3486,0.6991754,0.7746674,0.0,10.85436,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,2.362,5000.0,93.31992955040016,0.3516172,884.4135,0.6278563,0.7746674,0.0,25.53961,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,1.667,5000.0,93.31992955040016,0.3436096,97.26765,0.6991754,0.7746674,0.0,116.7749,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,76.88,5000.0,93.31992955040016,0.3033779,114.4529,0.7033963,0.8423855,0.0,17.95878,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,91.3,5000.0,93.31992955040016,0.3081287,504.9562,0.6793329,0.8475984,0.0,63.91319,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,5.19,5000.0,93.31992955040016,0.3445868,97.26765,0.6991754,0.7746674,0.0,7.587398,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,50.66,5000.0,93.31992955040016,0.2907282,2487.279,0.6647971,0.8450114,0.0,21.08641,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,21.6,5000.0,93.31992955040016,0.3364487,126.3486,0.6991754,0.7746674,0.0,15.9873,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,2.91,5000.0,93.31992955040016,0.3005607,57.95309,0.7033963,0.8423855,0.0,5.687189,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,99.6,5000.0,93.31992955040016,0.2943764,51.9127,0.6328998,0.8450114,0.0,12.89786,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,0.5,5000.0,93.31992955040016,0.2500468,105.802,0.8644035,0.9122952,0.0,11.81053,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,72.9,5000.0,93.31992955040016,0.2869316,2736.016,0.6294729,0.8341031,0.0,3.819974,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,28.468,5000.0,93.31992955040016,0.2716702,229.1213,0.6202225,0.861307,0.0,26.95892,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,3.953,5000.0,93.31992955040016,0.31687,160.4861,0.6666092,0.8494478,0.0,4.443206,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,7.69,5000.0,93.31992955040016,0.3255516,325.2355,0.6991754,0.7776215,0.0,10.90576,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,5.055,5000.0,93.31992955040016,0.3551255,67.91208,0.6278563,0.7746674,0.0,2.174739,Jawa Barat,Jawa,2
Gas,PERTAMINA,BOTH,6.892,5000.0,93.31992955040016,0.3450912,97.26765,0.6991754,0.7746674,0.0,15.87891,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,790.68,5000.0,93.31992955040016,0.2883004,3978.549,0.7396817,0.8450114,0.0,86.44019,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,407.5,5000.0,93.31992955040016,0.2626095,332.6764,0.5920855,0.8382971,0.0,25.90192,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,407.5,5000.0,93.31992955040016,0.2626095,332.6764,0.5920855,0.8382971,0.0,25.90192,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,604.93,5000.0,93.31992955040016,0.2430835,231.4837,0.7753121,0.6573509,0.0,8.107224,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,122.31,5000.0,93.31992955040016,0.285763,150.2292,0.6094221,0.8456125,0.0,31.01583,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,70.74,5000.0,93.31992955040016,0.2869316,2736.016,0.6294729,0.8341031,0.0,23.23973,Jawa Barat,Jawa,1
Gas,PERTAMINA,BOTH,30.89,5000.0,93.31992955040016,0.3200471,160.4861,0.6991754,0.7746534,0.0,1.257305,Jawa Barat,Jawa,1
Gas,PERTAMINA,OFFSHORE,201.0,7250.0,107.24037123090896,0.2961526,59.63661,0.6175514,0.8423855,0.0,3.248856,Selat Makasar,Kalimantan,1
Gas,PERTAMINA,OFFSHORE,44.054,7250.0,107.24037123090896,0.2921846,306.6058,0.6647971,0.8450114,0.0,65.63868,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,BOTH,59.28,5000.0,93.31992955040016,0.2941055,51.9127,0.6328998,0.8450114,0.0,23.74595,Laut Jawa,Jawa,1
Gas,NON_PERTAMINA,ONSHORE,21.3,4275.0,88.00677819973974,0.3364487,126.3486,0.6991754,0.7746674,0.0,4.185562,Aceh,Sumatera,1
Gas,NON_PERTAMINA,OFFSHORE,892.455,4897.0,92.59588173388528,0.2883004,3978.549,0.7396817,0.8450114,0.0,462.4981,Laut Natuna Utara,Sumatera,1
Gas,NON_PERTAMINA,OFFSHORE,76.533,4897.0,92.59588173388528,0.3033779,114.4529,0.7033963,0.8423855,0.0,5.299184,Laut Natuna Utara,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,1540.23,7750.0,109.9503265939446,0.2841658,2360.414,0.605565,0.8397901,0.0,90.88926,Papua Barat,Timur,1
Gas,NON_PERTAMINA,ONSHORE,732.443,7750.0,109.9503265939446,0.2440588,752.2764,0.7648236,0.6573509,0.0,91.05923,Papua Barat,Timur,1
Gas,NON_PERTAMINA,ONSHORE,16.8,4275.0,88.00677819973974,0.3534551,884.4135,0.6278563,0.7746674,0.0,0.3584978,Jambi,Sumatera,1
Gas,NON_PERTAMINA,OFFSHORE,1383.6,9780.0,119.95120802729464,0.2711636,130.9942,0.6202225,0.861307,0.0,63.7515,Teluk Berau,Timur,0
Gas,NON_PERTAMINA,OFFSHORE,1383.6,9780.0,119.95120802729464,0.2711636,130.9942,0.6202225,0.861307,0.0,63.7515,Teluk Berau,Timur,1
Gas,NON_PERTAMINA,OFFSHORE,1383.6,9780.0,119.95120802729464,0.2711636,130.9942,0.6202225,0.861307,0.0,63.7515,Teluk Berau,Timur,0
Gas,NON_PERTAMINA,OFFSHORE,251.0,7250.0,107.24037123090896,0.2647976,167.9317,0.6521525,0.8193384,0.0,14.84054,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,OFFSHORE,352.0,4897.0,92.59588173388528,0.2068124,963.394,0.7635206,0.7165383,0.0,8.962065,Laut Natuna Utara,Sumatera,1
Gas,PERTAMINA,ONSHORE,120.68,4275.0,88.00677819973974,0.2918474,306.6058,0.6647971,0.8450114,0.0,18.84172,Sumatera Selatan,Sumatera,1
Gas,PERTAMINA,ONSHORE,17.464,4275.0,88.00677819973974,0.3508701,1985.562,0.6278563,0.7746674,0.0,62.16483,Sumatera Selatan,Sumatera,1
Gas,PERTAMINA,ONSHORE,29.979,4275.0,88.00677819973974,0.2859615,150.2292,0.6094221,0.8456125,0.0,18.29608,Sumatera Selatan,Sumatera,1
Gas,PERTAMINA,ONSHORE,44.6,4275.0,88.00677819973974,0.2971618,59.63661,0.6132483,0.8423855,0.0,20.28212,Sumatera Selatan,Sumatera,1
Gas,PERTAMINA,BOTH,265.4,8200.0,112.29721097189412,0.2769079,269.4337,0.6133066,0.8417832,0.0,12.82739,Kalimantan Utara,Kalimantan,1
Gas,PERTAMINA,BOTH,11.98,8200.0,112.29721097189412,0.283646,2360.414,0.605565,0.8397901,0.0,12.76383,Kalimantan Utara,Kalimantan,1
Gas,PERTAMINA,BOTH,47.0,8200.0,112.29721097189412,0.2972679,235.6735,0.6878065,0.8423855,0.0,12.84455,Kalimantan Utara,Kalimantan,1
Gas,NON_PERTAMINA,ONSHORE,267.0,4203.0,87.44918178614968,0.2769079,269.4337,0.6133066,0.8417832,0.0,55.61723,Jawa Tengah,Jawa,1
Gas,NON_PERTAMINA,ONSHORE,380.0,4203.0,87.44918178614968,0.2626095,332.6764,0.5920855,0.8382971,0.0,2.894502,Jawa Tengah,Jawa,1
Gas,NON_PERTAMINA,OFFSHORE,162.0,7250.0,107.24037123090896,0.3218335,160.4861,0.6991754,0.7746534,0.0,64.4785,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,OFFSHORE,168.0,7250.0,107.24037123090896,0.330642,325.2355,0.6991754,0.7776215,0.0,8.856602,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,OFFSHORE,648.0,7250.0,107.24037123090896,0.2454521,861.9648,0.7672809,0.651668,0.0,4.174874,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,ONSHORE,175.0,4100.0,86.64101787563791,0.2717024,229.1213,0.6202225,0.861307,0.0,3.008234,Kalimantan Timur,Kalimantan,1
Gas,PERTAMINA,OFFSHORE,106.63,3775.0,84.0044226961409,0.3014258,57.95309,0.7033963,0.8423855,0.0,22.42705,Jawa Barat,Jawa,1
Gas,PERTAMINA,OFFSHORE,106.63,3775.0,84.0044226961409,0.3014258,57.95309,0.7033963,0.8423855,0.0,22.42705,Jawa Barat,Jawa,1
Gas,NON_PERTAMINA,BOTH,162.8,3691.0,83.30002434867919,0.3218335,160.4861,0.6991754,0.7746534,0.0,3.806035,Papua Barat,Timur,1
Gas,NON_PERTAMINA,ONSHORE,51.0,4275.0,88.00677819973974,0.2907282,2487.279,0.6647971,0.8450114,0.0,6.573225,Aceh,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,6.4,4275.0,88.00677819973974,0.328999,325.2355,0.6991754,0.7776215,0.0,2.453061,Aceh,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,106.2,4275.0,88.00677819973974,0.3047206,155.3607,0.7178986,0.8423855,0.0,22.42705,Aceh,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,213.3,4275.0,88.00677819973974,0.3008121,57.95309,0.7033963,0.8423855,0.0,7.804893,Aceh,Sumatera,1
Gas,NON_PERTAMINA,ONSHORE,138.9,7750.0,109.9503265939446,0.3170907,160.4861,0.6666092,0.8494478,0.0,22.71179,Sulawesi Selatan,Timur,1
Gas,NON_PERTAMINA,BOTH,6.32,8200.0,112.29721097189412,0.328999,325.2355,0.6991754,0.7776215,0.0,2.453061,Selat Makasar,Kalimantan,1
Gas,NON_PERTAMINA,BOTH,24.3,8200.0,112.29721097189412,0.3177294,160.4861,0.6666092,0.8494478,0.0,2.489993,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,140169.2,5025.0,93.49425871216737,0.25,331.1723,0.6690598,36.2603,1.37113,1581.978,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,2658100.0,1200.0,80.0,0.29,2505.0,0.7,42.0,1.39,3377.766,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,OFFSHORE,2658100.0,1200.0,80.0,0.29,2505.0,0.7,42.0,1.39,3377.766,Selat Makasar,Kalimantan,1
Oil-Gas,PERTAMINA,OFFSHORE,296911.961,2800.0,81.4,0.2296109,61.49697,0.4795722,40.00385,0.9073753,8079.214,Jawa Barat,Jawa,2
Oil-Gas,PERTAMINA,OFFSHORE,430720.496,3775.0,84.0044226961409,0.2426997,43.71141,0.5965544,38.96311,1.080068,2317.886,Jawa Barat,Jawa,1
Oil,NON_PERTAMINA,BOTH,5060.0,11000.0,150.15,0.17,10.5,0.54,42.0,0.7339,66.2754117647059,Papua Barat,Timur,1
Oil-Gas,PERTAMINA,BOTH,40789.0,5000.0,93.31992955040016,0.225,10.0,0.6715834,35.5,4.357081,629.4231,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,4415.8,4000.0,85.84414419803454,0.16,151.1383,0.6169507,43.17897,0.4722633,391.4879,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,478000.0,6383.0,76.45,0.2,700.0,0.6784562,42.3,0.5,2682.78366666667,Selat Makasar,Kalimantan,2
Oil,PERTAMINA,OFFSHORE,4000.0,2600.0,70.4,0.2261388,170.0355,0.4705557,32.9323,9.32648,617.4191,Jawa Barat,Jawa,0
Oil-Gas,NON_PERTAMINA,OFFSHORE,314966.0,5889.0,99.2131814434822,0.1759723,1028.432,0.5428936,30.02701,3.079063,12402.6985,Laut Jawa,Jawa,1
Oil,NON_PERTAMINA,BOTH,80012.0,280.0,31.73557430547841,0.2986599,127.5718,0.5699357,22.0,48.88277,1824.033,Maluku,Timur,1
Oil,NON_PERTAMINA,BOTH,80012.0,280.0,31.73557430547841,0.2986599,127.5718,0.5699357,22.0,48.88277,1824.033,Maluku,Timur,1
Oil-Gas,NON_PERTAMINA,ONSHORE,3754.0,8143.0,112.00447175668168,0.2412701,43.71141,0.5379815,38.96311,1.080068,297.5526,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,937263.8,8500.0,113.81732874428884,0.2,409.0,0.5390241,39.90387,0.8372809,2526.292625,Kalimantan Timur,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,25725.62,6398.0,102.33909677547156,0.18,682.5,0.72,27.2,0.64,677.8795,Sulawesi Tengah,Timur,1
Oil-Gas,PERTAMINA,OFFSHORE,475820.91,3775.0,84.0044226961409,0.2426997,43.71141,0.5965544,38.96311,1.080068,2369.974,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,647160.0,3775.0,84.0044226961409,0.2426997,43.71141,0.5965544,38.96311,1.080068,10194.41,Jawa Barat,Jawa,1
Oil,NON_PERTAMINA,ONSHORE,8767.132,2352.0,70.3739083074743,0.218103,120.1792,0.508276,40.06882,0.8372809,386.9513,Maluku,Timur,1
Oil,PERTAMINA,OFFSHORE,2000.0,2000.0,69.30000000000001,0.2261388,170.0355,0.7249993,33.35217,8.459632,1842.792,Jawa Barat,Jawa,0
Oil,PERTAMINA,OFFSHORE,2000.0,4200.0,86.9,0.2261388,170.0355,0.4576149,37.04761,1.811025,1276.159,Jawa Barat,Jawa,0
Oil,NON_PERTAMINA,OFFSHORE,103000.0,4557.0,90.13584181407997,0.28,153.0479,0.6492208,36.5,1.37113,724.3197,Laut Natuna Utara,Sumatera,1
Oil-Gas,PERTAMINA,OFFSHORE,21600.0,3100.0,95.15,0.2271015,130.2956,0.642992,34.85915,1.392588,798.7231,Jawa Barat,Jawa,0
Oil,PERTAMINA,OFFSHORE,15880.0,2200.0,64.9,0.1902319,122.8276,0.461661,37.7767,2.907155,3213.698,Jawa Barat,Jawa,0
Oil,PERTAMINA,OFFSHORE,24990.0,2500.0,73.7,0.1831368,94.40267,0.5670372,41.6,2.791787,2229.417,Jawa Barat,Jawa,1
Oil-Gas,NON_PERTAMINA,ONSHORE,20014.0,2835.0,75.46840699537245,0.2088005,258.0227,0.5351244,43.0,0.4722633,2663.327,Jambi,Sumatera,1
Oil,PERTAMINA,OFFSHORE,20360.0,2200.0,70.4,0.1992126,300.2898,0.4720599,33.89396,4.381756,3717.371,Jawa Barat,Jawa,1
Oil-Gas,PERTAMINA,BOTH,1705000.0,6818.0,95.15,0.28,29.0,0.77,40.3,0.58,10040.0818571429,Kalimantan Timur,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,1705000.0,6818.0,95.15,0.28,29.0,0.77,40.3,0.58,10040.0818571429,Kalimantan Timur,Kalimantan,2
Oil,PERTAMINA,OFFSHORE,20000.0,2000.0,73.15,0.2441104,87.17112,0.6846294,31.24067,25.68044,2554.179,Jawa Barat,Jawa,0
Oil-Gas,NON_PERTAMINA,OFFSHORE,15750.0,5577.0,106.15,0.25,331.1723,0.8,45.0,0.531,677.3273,Laut Natuna Utara,Sumatera,2
Oil-Gas,PERTAMINA,BOTH,688238.826,1150.0,41.0,0.16,151.1383,0.3350993,30.0,73.5975232198142,1026.4567,Jawa Barat,Jawa,1
Oil,PERTAMINA,OFFSHORE,4000.0,4500.0,97.9,0.2441104,87.17112,0.757778,35.24053,1.535067,603.8079,Jawa Barat,Jawa,0
Oil,NON_PERTAMINA,OFFSHORE,4000.0,3775.0,84.0044226961409,0.2219121,178.0841,0.6152524,35.50716,4.357081,1221.409,Laut Jawa,Jawa,1
Oil-Gas,NON_PERTAMINA,ONSHORE,5000.0,2000.0,66.2316006569589,0.2051422,966.8926,0.6561769,28.0,0.9112742,2735.15953333333,Jambi,Sumatera,1
Oil,PERTAMINA,BOTH,13213.72,3698.0,83.35910501396036,0.1870623,108.4615,0.502529,37.0,3.423697,899.934,Jambi,Sumatera,1
Oil,PERTAMINA,BOTH,50448.52,2600.0,73.06390054060206,0.2614148,142.8828,0.5171232,29.0,1.790945,597.3279,Jambi,Sumatera,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,4567.0,4897.0,92.59588173388528,0.2235424,178.0841,0.6152524,32.91818,3.311738,5328.947,Laut Natuna Utara,Sumatera,2
Oil,NON_PERTAMINA,ONSHORE,15000.0,4275.0,88.00677819973974,0.2362162,41.74297,0.5990345,39.29029,1.080068,459.076,Sumatera Selatan,Sumatera,1
Oil,PERTAMINA,OFFSHORE,19540.0,7550.0,137.5,0.2591761,152.6247,0.5835176,35.0,1.818922,499.2439,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,130000.0,5750.0,100.65,0.2153026,880.524,0.5819027,51.99006,1.094205,2600.452,Jawa Barat,Jawa,2
Oil,NON_PERTAMINA,BOTH,34000.0,3609.0,82.60265335371483,0.2,7.0,0.4861445,36.0,1.37113,659.1118,Papua Barat,Timur,1
Oil,PERTAMINA,ONSHORE,9000.0,700.0,44.71523455650567,0.25,250.0,0.6432004,40.0,2.233923,4789.328,Riau,Sumatera,1
Oil,PERTAMINA,ONSHORE,10000.0,700.0,44.71523455650567,0.2389936,282.5351,0.5798655,47.0,0.7092351,247.879190451403,Riau,Sumatera,1
Oil,PERTAMINA,OFFSHORE,3010.0,8608.0,114.35634118129772,0.25,331.1723,0.538991,37.8,1.080068,447.9978,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,1000.0,4565.0,95.15,0.2405232,43.71141,0.5965544,39.27021,0.7418889,318.6582,Jawa Barat,Jawa,2
Oil,PERTAMINA,BOTH,24236.87,3000.0,85.0,0.2247689,477.4476,0.4954116,20.4,49.2501974983542,166.845333333333,Papua Barat,Timur,1
Oil,PERTAMINA,BOTH,80697.386,898.7199999999999,49.50000000000001,0.1598897,151.1383,0.341627,32.0,4.138909,204.031421052632,Sumatera Selatan,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,2530.0,5570.0,122.65,0.2143,127.0,0.7154775,33.0,0.1515118,384.6849,Jambi,Sumatera,1
Oil,PERTAMINA,OFFSHORE,11300.0,2700.0,67.10000000000001,0.221289,385.2213,0.4814608,22.0,13.88836,572.4261,Jawa Barat,Jawa,0
Oil,NON_PERTAMINA,ONSHORE,60900.0,3409.0,80.85909020247098,0.28,153.0479,0.5414734,30.30029,3.079063,800.705374919929,Jambi,Sumatera,1
Oil,PERTAMINA,ONSHORE,1390.1,4406.0,89.00640823130131,0.2734581,81.81205,0.6615921,36.0,1.37113,745.1542,Riau,Sumatera,1
Oil,PERTAMINA,OFFSHORE,10430.0,3000.0,67.10000000000001,0.2148394,156.7324,0.5462924,32.0,28.40425,1255.587,Jawa Barat,Jawa,0
Oil,PERTAMINA,OFFSHORE,17300.0,4402.0,85.25,0.2271015,130.2956,0.5122389,41.0,1.815469,1386.612,Jawa Barat,Jawa,1
Oil,PERTAMINA,OFFSHORE,3100.0,3177.0,48.400000000000006,0.2131455,315.2569,0.5641653,41.92163,1.717823,553.0828,Jawa Barat,Jawa,0
Oil,NON_PERTAMINA,BOTH,17700.0,1500.0,59.47208654932527,0.2,581.0,0.3919441,31.0,3.058595,1095.937,Selat Malaka,Sumatera,1
Oil-Gas,PERTAMINA,OFFSHORE,5140.0,8700.0,114.81217147850204,0.2481917,93.30012,0.538991,37.0,3.423697,437.3031,Laut Jawa,Jawa,1
Oil,PERTAMINA,OFFSHORE,2000.0,5700.0,106.7,0.2287822,427.4641,0.5647416,32.0,0.5195946,420.1262,Jawa Barat,Jawa,0
Oil,NON_PERTAMINA,ONSHORE,6707.217,7225.0,107.10184458886542,0.11,20.99108,0.4592867,33.0,3.311738,743.7886,Maluku,Timur,1
Oil-Gas,NON_PERTAMINA,ONSHORE,13059.0,4882.0,92.48964533301438,0.1316632,31.91415,0.3519496,30.23467,3.079063,985.7275,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,144000.0,3995.0,85.80397488386213,0.2597792,96.40454,0.5535784,34.91991,12.19271,2957.507,Selat Malaka,Sumatera,1
Oil,PERTAMINA,BOTH,157000.0,3995.0,85.80397488386213,0.2610163,142.8828,0.5509793,33.73988,5.585164,3699.33014285714,Selat Malaka,Sumatera,1
Oil,PERTAMINA,BOTH,19000.0,3995.0,85.80397488386213,0.2351832,41.74297,0.5990345,41.03616,1.454902,678.8765,Selat Malaka,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,106000.0,3995.0,85.80397488386213,0.2603649,3507.225,0.5535784,34.91991,12.19271,3680.052,Selat Malaka,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,127000.0,3995.0,85.80397488386213,0.2597792,96.40454,0.5535784,34.91991,12.19271,2670.439,Selat Malaka,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,68900.0,4275.0,88.00677819973974,0.2415353,43.71141,0.5965544,38.96311,1.080068,863.4686,Riau,Sumatera,1
Oil-Gas,PERTAMINA,OFFSHORE,14930.0,1611.0,60.0,0.2696761,150.0,0.690457,19.0,16.3135,2146.304,Laut Jawa,Jawa,1
Oil-Gas,PERTAMINA,OFFSHORE,15000.0,3775.0,84.0044226961409,0.2748728,998.1768,0.7056853,32.4356,18.84836,24142.61,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,14560.0,3775.0,84.0044226961409,0.1801687,324.5857,0.5931722,35.83414,2.739783,5277.831,Jawa Barat,Jawa,0
Oil,NON_PERTAMINA,OFFSHORE,7000.0,4897.0,92.59588173388528,0.2471005,161.367,0.6112787,36.2603,1.37113,343.4859,Laut Natuna Utara,Sumatera,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,15400.0,9000.0,116.27795192533304,0.14,153.0679,0.5530544,34.49998,5.619514,8333.75076190476,Kalimantan Utara,Kalimantan,1
Oil,NON_PERTAMINA,ONSHORE,33570.0,2427.0,70.95,0.1685,300.0,0.511666666666667,34.0,1.168,531.169111057994,Jambi,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,10949.0,7028.0,105.9996102830888,0.1657822,170.6408,0.5927559,38.76974,1.080068,558.8614,Jambi,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,10949.0,7028.0,105.9996102830888,0.1657822,170.6408,0.5927559,38.76974,1.080068,558.8614,Jambi,Sumatera,1
Oil,NON_PERTAMINA,ONSHORE,12299.0,4593.43,111.1,0.18,1549.0,0.7,30.0,2.178,567.8748,Sumatera Selatan,Sumatera,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,218000.0,3775.0,84.0044226961409,0.2318344,41.74297,0.5990345,37.41993,1.195699,3327.541,Laut Jawa,Jawa,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,218000.0,3775.0,84.0044226961409,0.2318344,41.74297,0.5990345,37.41993,1.195699,3327.541,Laut Jawa,Jawa,1
Oil,PERTAMINA,OFFSHORE,23400.0,7900.0,125.4,0.2125376,189.0297,0.6290685,39.91141,1.283885,1243.159,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,BOTH,8400.0,2994.0,73.15,0.2078447,26.37292,0.5231823,44.0,0.767,39.4407142857143,Kalimantan Timur,Kalimantan,1
Oil-Gas,PERTAMINA,BOTH,25221.0,3202.0,78.98570291811708,0.175,3500.0,0.4803887,38.03608,1.080068,401.3271,Sumatera Utara,Sumatera,0
Oil,PERTAMINA,BOTH,17265.42,2700.0,80.0,0.2402499,50.0,0.515879,35.0,2.97447447447447,54.5278333333333,Papua Barat,Timur,1
Oil,NON_PERTAMINA,OFFSHORE,108550.0,1000.0,51.099873690432936,0.1792323,885.8581,0.333447,25.0,0.7560019,611.2371,Jawa Timur,Jawa,1
Oil,PERTAMINA,BOTH,83684.0,7408.0,108.10902011664594,0.3,127.5718,0.49962,36.0,1.37113,780.0321,Sumatera Selatan,Sumatera,1
Oil-Gas,PERTAMINA,BOTH,26300.0,2000.0,66.2316006569589,0.21,258.0227,0.6544705,38.0,1.080068,677.8795,Kalimantan Utara,Kalimantan,1
Oil,PERTAMINA,BOTH,5100.0,4000.0,85.84414419803454,0.2,150.0,0.5147462,45.0,0.4554065,2283.1045,Jambi,Sumatera,1
Oil,PERTAMINA,BOTH,5100.0,4000.0,85.84414419803454,0.2,150.0,0.5147462,45.0,0.4554065,2283.1045,Jambi,Sumatera,1
Oil-Gas,NON_PERTAMINA,ONSHORE,6912.0,4250.0,87.81383908777015,0.2414819,43.71141,0.5571161,38.96311,1.080068,581.5034,Jambi,Sumatera,1
Oil-Gas,PERTAMINA,ONSHORE,1940.0,6804.0,104.72255501108624,0.1,20.99108,0.5600164,34.2521,5.619514,515.103,Jawa Timur,Jawa,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,28000.0,7352.0,107.80248302989185,0.2572486,80.4604,0.5000634,61.0,0.8215249,1565.55728571429,Laut Natuna Utara,Sumatera,1
Oil,PERTAMINA,OFFSHORE,112000.0,3775.0,84.0044226961409,0.175436,925.7131,0.5931722,47.86693,0.7092351,3474.903,Jawa Barat,Jawa,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,1200.0,8054.0,111.54481224666948,0.25,258.4608,0.5292111,34.11134,4.737649,1697.322,Kalimantan Utara,Kalimantan,1
Oil-Gas,NON_PERTAMINA,OFFSHORE,15000.0,7250.0,107.24037123090896,0.2307951,427.4641,0.4205622,34.71853,2.328129,3514.037,Kalimantan Utara,Kalimantan,1
Oil,PERTAMINA,ONSHORE,4230.769,4203.0,87.44918178614968,0.2219121,178.0841,0.6152524,35.50716,4.357081,1221.409,Jawa Tengah,Jawa,1
Oil-Gas,PERTAMINA,ONSHORE,11141.623,646.0,53.900000000000006,0.29,51.94,0.46,25.67635,30.0,724.5336,Riau,Sumatera,0
Oil,PERTAMINA,OFFSHORE,7000.0,3700.0,92.4,0.1964922,250.3656,0.4861445,46.73945,2.88501,597.4622,Jawa Barat,Jawa,0
Oil-Gas,PERTAMINA,OFFSHORE,250000.0,2600.0,68.2,0.2609731,142.8828,0.5171232,35.71397,5.500646,4708.277,Jawa Barat,Jawa,1
Oil,PERTAMINA,OFFSHORE,76000.0,3775.0,84.0044226961409,0.175436,925.7131,0.5931722,47.86693,0.7092351,3474.903,Jawa Barat,Jawa,1
